borrow_amount,borrow_amount_usd,collat_amount,day,pure_tvl_amount,pure_tvl_amount_usd,ratio,supply_amount,supply_amount_usd,tvl_amount,tvl_amount_usd
11437354.648318,11444834.678258,0,2024-12-26 00:00:00,0.0,0.0,0.0,11437354.648318,11444834.678258,11437354.648318,11444834.678258
11800315.752921,11812116.06867392,0,2024-12-27 00:00:00,0.0,0.0,0.0,11800315.752921,11812116.06867392,11800315.752921,11812116.06867392
12088833.435989,12104802.78495794,0,2024-12-28 00:00:00,0.0,0.0,0.0,12088833.435989,12104802.78495794,12088833.435989,12104802.78495794
12417435.918014,12440097.738564374,0,2024-12-29 00:00:00,0.0,0.0,0.0,12417435.918014,12440097.738564374,12417435.918014,12440097.738564374
12756774.014353,12766520.189699965,0,2024-12-30 00:00:00,0.0,0.0,0.0,12756774.014353,12766520.189699965,12756774.014353,12766520.189699965
13055545.550088,13068209.429271584,0,2024-12-31 00:00:00,0.0,0.0,0.0,13055545.550088,13068209.429271584,13055545.550088,13068209.429271584
13362333.322066,13375869.365721252,0,2025-01-01 00:00:00,0.0,0.0,0.0,13362333.322066,13375869.365721252,13362333.322066,13375869.365721252
13678991.952864,13684914.956379589,0,2025-01-02 00:00:00,0.0,0.0,0.0,13678991.952864,13684914.956379589,13678991.952864,13684914.956379589
14023779.458678002,14017468.757921597,0,2025-01-03 00:00:00,-1.862645149230957e-09,-1.8618069589138032e-09,-1.3282048214743858e-16,14023779.458678,14017468.757921595,14023779.458678,14017468.757921595
14343087.225935,14347117.633445488,0,2025-01-04 00:00:00,-1.862645149230957e-09,-1.863168552517891e-09,-1.2986361442904315e-16,14343087.225934999,14347117.633445486,14343087.225934999,14347117.633445486
14685751.642430002,14683842.494716486,0,2025-01-05 00:00:00,-1.862645149230957e-09,-1.862403005361557e-09,-1.2683349103149832e-16,14685751.64243,14683842.494716484,14685751.64243,14683842.494716484
15046940.783992002,15051199.068233872,0,2025-01-06 00:00:00,-1.862645149230957e-09,-1.8631722778081895e-09,-1.2378895989359982e-16,15046940.783992,15051199.06823387,15046940.783992,15051199.06823387
15408704.779086001,15415438.383074462,0,2025-01-07 00:00:00,-1.862645149230957e-09,-1.863459125161171e-09,-1.2088265535199927e-16,15408704.779086,15415438.38307446,15408704.779086,15415438.38307446
15740473.043700002,15747131.263797488,0,2025-01-08 00:00:00,500000.9999999963,500212.5004229963,0.03078734023739637,16240474.043699998,16247343.764220484,16240474.043699998,16247343.764220484
16090148.319077002,16102666.454469243,0,2025-01-09 00:00:00,1040999.952584995,1041809.850548106,0.060766501817452384,17131148.271661997,17144476.30501735,17131148.271661997,17144476.30501735
16799493.510978002,16807422.871915184,0,2025-01-10 00:00:00,1020812.7629499957,1021294.5865741081,0.05728368229245846,17820306.273927998,17828717.45848929,17820306.273927998,17828717.45848929
17503284.851929,17519352.867423072,0,2025-01-11 00:00:00,1092321.7629499957,1093324.5143283838,0.0587408512974237,18595606.614878997,18612677.381751455,18595606.614878997,18612677.381751455
17839577.82477,17852190.40629211,0,2025-01-12 00:00:00,1092321.7629499957,1093094.0344364014,0.05769742005490671,18931899.587719996,18945284.440728515,18931899.587719996,18945284.440728515
18195958.572564,18203837.422625918,0,2025-01-13 00:00:00,4109418.9657269977,4111198.3441391573,0.18423445013080264,22305377.538290996,22315035.766765073,22305377.538290996,22315035.766765073
18498019.790418,18500628.01120845,0,2025-01-14 00:00:00,7666747.061290998,7667828.07262664,0.293017977371743,26164766.851708997,26168456.083835088,26164766.851708997,26168456.083835088
18809960.104126997,18808003.868276168,0,2025-01-15 00:00:00,7502788.091559999,7502007.801598476,0.2851389005725295,26312748.195686996,26310011.669874646,26312748.195686996,26310011.669874646
19123796.995835997,19125059.16643772,0,2025-01-16 00:00:00,9278217.845959,9278830.208336832,0.32667463550176146,28402014.841794997,28403889.374774553,28402014.841794997,28403889.374774553
19396202.406221997,19394805.87964875,0,2025-01-17 00:00:00,8798979.185136002,8798345.658634672,0.3120738611533874,28195181.591358,28193151.538283423,28195181.591358,28193151.538283423
19754409.878840998,19760276.938575014,0,2025-01-18 00:00:00,9450563.037642002,9453369.854864182,0.323594309252319,29204972.916483,29213646.793439195,29204972.916483,29213646.793439195
20127762.84452,20165804.31629614,0,2025-01-19 00:00:00,11323398.34338,11344799.566248989,0.36003116946080765,31451161.1879,31510603.88254513,31451161.1879,31510603.88254513
20465216.682547,20479931.173341747,0,2025-01-20 00:00:00,11313917.762140002,11322052.469010979,0.3560171779326583,31779134.444687,31801983.64235273,31779134.444687,31801983.64235273
20749219.023201,20760423.60147353,0,2025-01-21 00:00:00,11608906.685851004,11615175.495461363,0.35876326058661295,32358125.709052004,32375599.096934892,32358125.709052004,32375599.096934892
21024968.470851,21031717.485730145,0,2025-01-22 00:00:00,12895423.351372,12899562.78226779,0.38016728754069234,33920391.822223,33931280.267997935,33920391.822223,33931280.267997935
21304427.355408,21316805.227701493,0,2025-01-23 00:00:00,10223098.500959005,10229038.121188061,0.3242594597347525,31527525.856367007,31545843.348889556,31527525.856367007,31545843.348889556
21582182.412745003,21592174.963202104,0,2025-01-24 00:00:00,12265434.23068,12271113.126728807,0.3623721681763551,33847616.643425,33863288.089930914,33847616.643425,33863288.089930914
21842556.250490002,21858304.733546603,0,2025-01-25 00:00:00,14604450.384761997,14614980.19348941,0.4007036992342847,36447006.635252,36473284.92703602,36447006.635252,36473284.92703602
22114431.601730004,22131636.629516147,0,2025-01-26 00:00:00,14065547.836851992,14076490.833069062,0.38876605390915786,36179979.438581996,36208127.46258521,36179979.438581996,36208127.46258521
22370192.339556005,22379699.671300314,0,2025-01-27 00:00:00,15163601.579151992,15170046.10982313,0.40399863685493265,37533793.918708,37549745.781123444,37533793.918708,37549745.781123444
22624690.253269006,22641975.516622502,0,2025-01-28 00:00:00,16561974.604846995,16574627.953445097,0.42264312782966584,39186664.858116,39216603.4700676,39186664.858116,39216603.4700676
22879923.638925005,22890562.803417105,0,2025-01-29 00:00:00,15755508.543845993,15762834.85531888,0.40779946421492264,38635432.182771,38653397.65873598,38635432.182771,38653397.65873598
23156423.887953006,23159063.720276233,0,2025-01-30 00:00:00,17345126.14235299,17347103.486733217,0.42825832911022405,40501550.030306,40506167.20700945,40501550.030306,40506167.20700945
23452857.063048005,23465357.43586261,0,2025-01-31 00:00:00,18473035.078680992,18482881.206377927,0.4406116157584328,41925892.141729,41948238.64224053,41925892.141729,41948238.64224053
23769183.960605007,23801105.974664103,0,2025-02-01 00:00:00,17329057.958930988,17352330.883769833,0.4216496168585168,41098241.919535995,41153436.85843393,41098241.919535995,41153436.85843393
24076446.133548006,24099415.06315941,0,2025-02-02 00:00:00,15215308.351511985,15229823.755679326,0.38723921980367004,39291754.48505999,39329238.81883874,39291754.48505999,39329238.81883874
24522818.707654007,24531230.034470733,0,2025-02-03 00:00:00,15271655.357652985,15276893.53544066,0.3837632162845164,39794474.06530699,39808123.56991139,39794474.06530699,39808123.56991139
24784655.562723007,24799526.35606064,0,2025-02-04 00:00:00,14077009.536673982,14085455.742395986,0.3622338235036772,38861665.09939699,38884982.09845662,38861665.09939699,38884982.09845662
25086632.405725006,25104895.474116374,0,2025-02-05 00:00:00,14079129.712446984,14089379.318877647,0.3594754436277036,39165762.11817199,39194274.79299402,39165762.11817199,39194274.79299402
25362894.852689005,25382094.564092487,0,2025-02-06 00:00:00,16233517.419841982,16245806.192528801,0.390262441709717,41596412.27253099,41627900.756621286,41596412.27253099,41627900.756621286
25601988.972697005,25616070.066631988,0,2025-02-07 00:00:00,14845517.035699986,14853682.070069622,0.36703170357692816,40447506.00839699,40469752.13670161,40447506.00839699,40469752.13670161
25860038.175329003,25880519.325563863,0,2025-02-08 00:00:00,14844177.853189986,14855934.442049712,0.36468403771220076,40704216.02851899,40736453.767613575,40704216.02851899,40736453.767613575
26093140.381879,26110440.13395219,0,2025-02-09 00:00:00,14842834.288776986,14852675.087910447,0.36258656128729555,40935974.67065599,40963115.22186264,40935974.67065599,40963115.22186264
26341813.363443002,26363123.890454028,0,2025-02-10 00:00:00,12866774.087448984,12877183.307685731,0.32816214314184045,39208587.45089199,39240307.19813976,39208587.45089199,39240307.19813976
26578295.758374,26594109.84435023,0,2025-02-11 00:00:00,14145733.477723982,14154150.189143227,0.34735594053608854,40724029.236097984,40748260.03349346,40724029.236097984,40748260.03349346
26799449.636113003,26805747.506777488,0,2025-02-12 00:00:00,13145019.658189982,13148108.737809656,0.32908234582715484,39944469.294302985,39953856.244587146,39944469.294302985,39953856.244587146
27031760.611365,27046438.85737697,0,2025-02-13 00:00:00,17200138.844252978,17209478.519645408,0.38886276772969003,44231899.45561798,44255917.37702238,44231899.45561798,44255917.37702238
27261856.70049,27273415.727731008,0,2025-02-14 00:00:00,14842942.33966798,14849235.747219998,0.35252376636476374,42104799.04015798,42122651.47495101,42104799.04015798,42122651.47495101
27476657.450488,27493665.50144985,0,2025-02-15 00:00:00,16842325.09808798,16852750.497323696,0.38002508472814983,44318982.54857598,44346415.998773545,44318982.54857598,44346415.998773545
27694777.477082003,27726626.471180648,0,2025-02-16 00:00:00,16841299.29715998,16860666.791351713,0.37814959280159055,44536076.774241984,44587293.26253236,44536076.774241984,44587293.26253236
27911238.253344003,27930971.498789117,0,2025-02-17 00:00:00,16840304.52551898,16852210.62081852,0.376306680838565,44751542.77886298,44783182.11960764,44751542.77886298,44783182.11960764
28122505.665588003,28143541.299825862,0,2025-02-18 00:00:00,16849484.670858983,16862088.085392784,0.3746661987784768,44971990.336446986,45005629.38521865,44971990.336446986,45005629.38521865
28335208.169567004,28342688.66452377,0,2025-02-19 00:00:00,16923531.71033798,16927999.52270951,0.3739284777977674,45258739.879904985,45270688.187233284,45258739.879904985,45270688.187233284
28544190.621445004,28545503.65421359,0,2025-02-20 00:00:00,20017822.81598698,20018743.635836516,0.41221154970804985,48562013.43743198,48564247.290050104,48562013.43743198,48564247.290050104
28769658.111272004,28795349.41596537,0,2025-02-21 00:00:00,19939216.91258398,19957022.63328692,0.4093549050931358,48708875.023855984,48752372.04925229,48708875.023855984,48752372.04925229
28980304.843287002,28997750.98680266,0,2025-02-22 00:00:00,14901068.47035798,14910038.913577136,0.3395761651270944,43881373.31364498,43907789.9003798,43881373.31364498,43907789.9003798
29167955.865316004,29188869.289671436,0,2025-02-23 00:00:00,15698275.64767398,15709531.311313363,0.34989066650558576,44866231.51298998,44898400.6009848,44866231.51298998,44898400.6009848
29446633.780522004,29484119.34532461,0,2025-02-24 00:00:00,11473216.43241898,11487821.83693745,0.2803826595824281,40919850.21294098,40971941.18226206,40919850.21294098,40971941.18226206
29825246.643135004,29850091.073588736,0,2025-02-25 00:00:00,9671654.33281798,9679710.820877217,0.24487122011689985,39496900.97595298,39529801.89446595,39496900.97595298,39529801.89446595
30251268.807801004,30282367.112135425,0,2025-02-26 00:00:00,8364911.50204898,8373510.631073087,0.2166167506710991,38616180.309849985,38655877.74320851,38616180.309849985,38655877.74320851
30546014.830903005,30568832.70398169,0,2025-02-27 00:00:00,7099293.996149983,7104597.168765108,0.18858376295343948,37645308.82705299,37673429.872746795,37645308.82705299,37673429.872746795
30733130.108902004,30744655.032692842,0,2025-02-28 00:00:00,12268401.373686988,12273002.024202121,0.2853014985909135,43001531.48258899,43017657.056894965,43001531.48258899,43017657.056894965
30932125.486806005,30969367.76589212,0,2025-03-01 00:00:00,10709803.523122989,10722698.126564829,0.25718797802497023,41641929.009928994,41692065.89245695,41641929.009928994,41692065.89245695
31120694.478355005,31127229.82419546,0,2025-03-02 00:00:00,10694819.465249985,10697065.377337689,0.25576199971316116,41815513.94360499,41824295.201533146,41815513.94360499,41824295.201533146
31301166.085738007,31314343.8766601,0,2025-03-03 00:00:00,10694129.110097986,10698631.338453338,0.25465064741724575,41995295.19583599,42012975.21511344,41995295.19583599,42012975.21511344
31479486.027103007,31490976.039502896,0,2025-03-04 00:00:00,10693514.058206983,10697417.190838227,0.25356303882995096,42173000.08530999,42188393.23034113,42173000.08530999,42188393.23034113
31647730.41854701,31657161.442211732,0,2025-03-05 00:00:00,10726859.32448798,10730055.928566677,0.2531436738275709,42374589.74303499,42387217.37077841,42374589.74303499,42387217.37077841
31811666.802479006,31821496.607520968,0,2025-03-06 00:00:00,11026271.97014498,11029679.088183753,0.2573950168020556,42837938.772623986,42851175.69570472,42837938.772623986,42851175.69570472
31973340.393966008,31987568.530441325,0,2025-03-07 00:00:00,12204702.936491977,12210134.029298717,0.2762617358401114,44178043.330457985,44197702.559740044,44178043.330457985,44197702.559740044
32143439.63453401,32190626.203917507,0,2025-03-08 00:00:00,12122807.12571998,12140603.406580538,0.2738611925103366,44266246.76025399,44331229.61049804,44266246.76025399,44331229.61049804
32309735.960770007,32333192.829077527,0,2025-03-09 00:00:00,11072872.278033983,11080911.183307836,0.25523758776978617,43382608.23880399,43414104.01238536,43382608.23880399,43414104.01238536
32462090.144818008,32487345.650950674,0,2025-03-10 00:00:00,9571631.27679798,9579078.005931329,0.22771315394110536,42033721.42161599,42066423.656882,42033721.42161599,42066423.656882
32617588.554465007,32649749.496779706,0,2025-03-11 00:00:00,8912084.065608982,8920871.380497672,0.21459557717055522,41529672.62007399,41570620.87727738,41529672.62007399,41570620.87727738
32763130.719187006,32789996.48637674,0,2025-03-12 00:00:00,6974849.256030984,6980568.63242093,0.17552098170014546,39737979.97521799,39770565.11879767,39737979.97521799,39770565.11879767
32914457.527829006,32943323.507080913,0,2025-03-13 00:00:00,6972849.256030984,6978964.444828523,0.17481373946391587,39887306.78385999,39922287.95190944,39887306.78385999,39922287.95190944
33061601.784540005,33098895.271352965,0,2025-03-14 00:00:00,6980847.051544987,6988721.44701913,0.17433616710409747,40042448.83608499,40087616.7183721,40042448.83608499,40087616.7183721
33205202.620962005,33235718.202170666,0,2025-03-15 00:00:00,6980847.051544983,6987262.449985352,0.17371319421627257,40186049.67250699,40222980.65215602,40186049.67250699,40222980.65215602
33359116.175387006,33391974.904819764,0,2025-03-16 00:00:00,6969188.782551985,6976053.433502799,0.17281134899720196,40328304.95793899,40368028.338322565,40328304.95793899,40368028.338322565
33501436.607974008,33529410.307541665,0,2025-03-17 00:00:00,6947804.760276981,6953606.177251811,0.17176600908343317,40449241.36825099,40483016.48479348,40449241.36825099,40483016.48479348
33622826.157863006,33652716.850317344,0,2025-03-18 00:00:00,6947801.206560984,6953977.801833617,0.17125200318330416,40570627.36442399,40606694.65215096,40570627.36442399,40606694.65215096
33761306.764722005,33769477.00095907,0,2025-03-19 00:00:00,6733970.850864984,6735600.471810894,0.16629027499920188,40495277.61558699,40505077.47276996,40495277.61558699,40505077.47276996
33920708.24989001,33942892.393085435,0,2025-03-20 00:00:00,6709071.830163978,6713459.5631409045,0.1651269540948759,40629780.080053985,40656351.956226334,40629780.080053985,40656351.956226334
34141991.37428301,34178830.582975864,0,2025-03-21 00:00:00,6620040.848164976,6627183.872240146,0.16240703633317047,40762032.222447984,40806014.455216005,40762032.222447984,40806014.455216005
34279814.55661101,34347448.6307312,0,2025-03-22 00:00:00,6519624.1612489745,6532487.379719119,0.15979690814704772,40799438.71785998,40879936.01045032,40799438.71785998,40879936.01045032
34441130.943550006,34463930.97223464,0,2025-03-23 00:00:00,7512504.365226977,7517477.643116756,0.17906682722332073,41953635.30877698,41981408.61535139,41953635.30877698,41981408.61535139
34571234.945649005,34573482.07592047,0,2025-03-24 00:00:00,6400420.895410977,6400836.922769179,0.15621582198776449,40971655.84105998,40974318.99868965,40971655.84105998,40974318.99868965
34694955.574921004,34714211.27526509,0,2025-03-25 00:00:00,6450421.906520978,6454001.890679098,0.15677148446214512,41145377.48144198,41168213.16594419,41145377.48144198,41168213.16594419
34809642.192988,34831398.21935862,0,2025-03-26 00:00:00,6450076.3562619835,6454107.653984648,0.1563286562064838,41259718.549249984,41285505.87334327,41259718.549249984,41285505.87334327
34922687.03859,34947586.914448515,0,2025-03-27 00:00:00,6445073.773511983,6449669.111112497,0.15579943528455378,41367760.81210198,41397256.02556101,41367760.81210198,41397256.02556101
35039525.791404,35076492.49111393,0,2025-03-28 00:00:00,6395055.7320479825,6401802.515845293,0.1543410237757169,41434581.523451984,41478295.00695923,41434581.523451984,41478295.00695923
35140974.777091004,35185709.23798224,0,2025-03-29 00:00:00,6395055.7320479825,6403196.63799488,0.15396405611366515,41536030.50913899,41588905.87597712,41536030.50913899,41588905.87597712
35238606.153146006,35279976.2767698,0,2025-03-30 00:00:00,6395055.7320479825,6402563.527477407,0.1536030087788706,41633661.88519399,41682539.80424721,41633661.88519399,41682539.80424721
35326904.17537401,35355236.35252266,0,2025-03-31 00:00:00,6395055.7320479825,6400184.566745085,0.15327793196288353,41721959.90742199,41755420.919267744,41721959.90742199,41755420.919267744
35424348.160238005,35436852.95513857,0,2025-04-01 00:00:00,6395055.7320479825,6397313.186721396,0.15292077688433084,41819403.89228599,41834166.14185996,41819403.89228599,41834166.14185996
35532377.159541,35541473.44809385,0,2025-04-02 00:00:00,6892834.978059985,6894599.543814369,0.16247025367142343,42425212.13760099,42436072.991908215,42425212.13760099,42436072.991908215
35640368.090894006,35670626.76340318,0,2025-04-03 00:00:00,6893319.774389982,6899172.20287844,0.162067295839078,42533687.86528399,42569798.966281615,42533687.86528399,42569798.966281615
35746771.54579601,35761141.747957416,0,2025-04-04 00:00:00,6393196.666215979,6395766.731275798,0.15171337182911304,42139968.212011985,42156908.47923321,42139968.212011985,42156908.47923321
35860330.895205006,35900960.650109276,0,2025-04-05 00:00:00,6393196.666215979,6400440.1580388015,0.15130563139190303,42253527.561420985,42301400.80814808,42253527.561420985,42301400.80814808
35971336.21465701,36003962.216603704,0,2025-04-06 00:00:00,6957361.502490975,6963671.829373734,0.1620678444133617,42928697.71714798,42967634.045977436,42928697.71714798,42967634.045977436
36087163.80062901,36103547.3729945,0,2025-04-07 00:00:00,6303460.023730971,6306321.794581745,0.1486993928149898,42390623.82435998,42409869.16757624,42390623.82435998,42409869.16757624
36179983.371482015,36196119.64406569,0,2025-04-08 00:00:00,6183398.324833967,6186156.1204868425,0.14596092373267003,42363381.69631598,42382275.76455253,42363381.69631598,42382275.76455253
36280036.269635014,36293750.123344935,0,2025-04-09 00:00:00,6183398.324833967,6185735.649400754,0.1456170087013964,42463434.59446898,42479485.77274569,42463434.59446898,42479485.77274569
36391214.862337016,36415669.7587245,0,2025-04-10 00:00:00,6183396.301236965,6187551.543551396,0.14523670639010697,42574611.16357398,42603221.3022759,42574611.16357398,42603221.3022759
36545272.59885401,36565628.31569157,0,2025-04-11 00:00:00,6177432.24906297,6180873.078825698,0.14459365976600055,42722704.84791698,42746501.39451727,42722704.84791698,42746501.39451727
36656099.11291001,36675196.94054784,0,2025-04-12 00:00:00,6177430.013748974,6180648.454786137,0.14421949672842224,42833529.12665898,42855845.395333976,42833529.12665898,42855845.395333976
36777732.76563801,36797666.296796985,0,2025-04-13 00:00:00,6126701.339088976,6130022.011214763,0.14279879147535401,42904434.104726985,42927688.30801175,42904434.104726985,42927688.30801175
36899143.33189301,36921983.90161545,0,2025-04-14 00:00:00,6664418.384990975,6668543.659971284,0.15298148549704185,43563561.71688399,43590527.56158674,43563561.71688399,43590527.56158674
37001947.695455015,37030920.22050056,0,2025-04-15 00:00:00,6695235.476886973,6700477.846265375,0.15321892604566564,43697183.17234199,43731398.06676593,43697183.17234199,43731398.06676593
37095455.54094802,37110367.91407548,0,2025-04-16 00:00:00,6004286.59209197,6006700.315301991,0.13931142728320692,43099742.13303999,43117068.22937747,43099742.13303999,43117068.22937747
37197281.99131402,37215917.82959167,0,2025-04-17 00:00:00,5999286.59209197,6002292.234674608,0.13888340645642402,43196568.58340599,43218210.06426628,43196568.58340599,43218210.06426628
37305813.72260602,37334054.223594025,0,2025-04-18 00:00:00,5999286.59209197,6003828.0520421835,0.1385353352952696,43305100.31469799,43337882.27563621,43305100.31469799,43337882.27563621
37405464.897615016,37422970.65518709,0,2025-04-19 00:00:00,5999286.59209197,6002094.258217068,0.13821727774468753,43404751.489706986,43425064.91340417,43404751.489706986,43425064.91340417
37509282.310911015,37521210.26268589,0,2025-04-20 00:00:00,5608980.615229972,5610764.271065615,0.13008364054084973,43118262.92614099,43131974.5337515,43118262.92614099,43131974.5337515
37617173.38360901,37625900.56783401,0,2025-04-21 00:00:00,5608567.059956975,5609868.247514885,0.12975063012001667,43225740.44356599,43235768.81534889,43225740.44356599,43235768.81534889
37730005.80268201,37714762.88033773,0,2025-04-22 00:00:00,5608567.059956975,5606301.198864752,0.12941282302334348,43338572.86263899,43321064.07920248,43338572.86263899,43321064.07920248
37832781.49970901,37839780.56428646,0,2025-04-23 00:00:00,5588567.059956975,5589600.944863068,0.12870551572753744,43421348.559665985,43429381.50914953,43421348.559665985,43429381.50914953
37933071.88203401,37937623.850659855,0,2025-04-24 00:00:00,5347434.526081972,5348076.218225101,0.12355295651252403,43280506.40811598,43285700.068884954,43280506.40811598,43285700.068884954
38038611.97761601,38047208.70392296,0,2025-04-25 00:00:00,5347174.15334297,5348382.614701626,0.12324714221387276,43385786.13095898,43395591.31862458,43385786.13095898,43395591.31862458
38137594.38671101,38149226.35299896,0,2025-04-26 00:00:00,5338778.304315969,5340406.631698785,0.12279723385060207,43476372.69102698,43489632.984697744,43476372.69102698,43489632.984697744
38236846.53303401,38242811.48109317,0,2025-04-27 00:00:00,5338778.304315969,5339611.153731443,0.12251753874427387,43575624.83734998,43582422.63482461,43575624.83734998,43582422.63482461
38348024.89130201,38357726.94159951,0,2025-04-28 00:00:00,5338778.304315969,5340129.015226962,0.12220574438487358,43686803.19561798,43697855.95682648,43686803.19561798,43697855.95682648
38453410.87914001,38483981.34078893,0,2025-04-29 00:00:00,5338778.304315969,5343022.633067901,0.12191165602501731,43792189.18345598,43827003.97385684,43792189.18345598,43827003.97385684
38555258.851948015,38580165.549166374,0,2025-04-30 00:00:00,5268291.6830569655,5271694.99948422,0.120215993883216,43823550.53500498,43851860.54865059,43823550.53500498,43851860.54865059
38656607.654188015,38664107.036072925,0,2025-05-01 00:00:00,5268276.558517963,5269298.604170315,0.11993831407742286,43924884.21270598,43933405.64024325,43924884.21270598,43933405.64024325
38751981.23036201,38767327.01492924,0,2025-05-02 00:00:00,5146366.1688759625,5148404.129878838,0.11723371092018142,43898347.399237975,43915731.14480808,43898347.399237975,43915731.14480808
38849967.531971015,38876812.859535605,0,2025-05-03 00:00:00,5141285.842434958,5144838.470952081,0.11687063786698444,43991253.37440597,44021651.33048768,43991253.37440597,44021651.33048768
38953668.126708016,39015604.45902948,0,2025-05-04 00:00:00,5141285.842434958,5149460.486924429,0.11659578658439596,44094953.96914297,44165064.94595391,44094953.96914297,44165064.94595391
39044611.28783802,39073855.70169261,0,2025-05-05 00:00:00,5141285.842434958,5145136.665530942,0.11635580980232085,44185897.13027298,44218992.36722355,44185897.13027298,44218992.36722355
39126530.99844402,39152784.90074398,0,2025-05-06 00:00:00,5141265.466851957,5144715.255980215,0.11614008099279315,44267796.46529598,44297500.15672419,44267796.46529598,44297500.15672419
39214401.09375002,39220714.61232612,0,2025-05-07 00:00:00,5141265.466851957,5142093.210592121,0.11591000351279991,44355666.56060198,44362807.822918236,44355666.56060198,44362807.822918236
39307275.63217902,39307825.93403787,0,2025-05-08 00:00:00,5141265.466851957,5141337.4445684925,0.11566781135509624,44448541.09903098,44449163.378606364,44448541.09903098,44449163.378606364
39426602.036746025,39424551.85344011,0,2025-05-09 00:00:00,5141265.466851957,5140998.12104768,0.11535812132893504,44567867.50359798,44565549.9744878,44567867.50359798,44565549.9744878
39526578.741768025,39492269.67142017,0,2025-05-10 00:00:00,5132049.199138954,5127594.580434102,0.11491730569801126,44658627.94090698,44619864.25185427,44658627.94090698,44619864.25185427
39633711.71187002,39641162.849671856,0,2025-05-11 00:00:00,5132049.199138954,5133014.024388392,0.11464228675440341,44765760.91100898,44774176.87406025,44765760.91100898,44774176.87406025
39754966.58031702,39750315.24922712,0,2025-05-12 00:00:00,5129019.050501958,5128418.955273049,0.1142728075151193,44883985.63081898,44878734.20450017,44883985.63081898,44878734.20450017
39868805.98669502,39854931.64221165,0,2025-05-13 00:00:00,5129008.849390954,5127223.954311365,0.11398350937872094,44997814.836085975,44982155.59652302,44997814.836085975,44982155.59652302
39999044.96499102,40009884.70617653,0,2025-05-14 00:00:00,5119308.849390954,5120696.182089138,0.11346399894047371,45118353.81438197,45130580.88826566,45118353.81438197,45130580.88826566
40126667.16327402,40142838.21014082,0,2025-05-15 00:00:00,5119309.36011295,5121372.441785076,0.11314396888896532,45245976.52338697,45264210.65192589,45245976.52338697,45264210.65192589
40256940.51443902,40270466.84645186,0,2025-05-16 00:00:00,5119309.36011295,5121029.448057948,0.11281913719767254,45376249.87455197,45391496.29450981,45376249.87455197,45391496.29450981
40373304.81994402,40386829.8770587,0,2025-05-17 00:00:00,5119309.36011295,5121024.3287485875,0.11253056023228383,45492614.18005697,45507854.20580728,45492614.18005697,45507854.20580728
40490509.40675601,40523995.058035396,0,2025-05-18 00:00:00,5445422.087468952,5449925.451535288,0.1185438481454011,45935931.494224966,45973920.50957069,45935931.494224966,45973920.50957069
40626513.56721801,40641789.13631929,0,2025-05-19 00:00:00,6733923.623850949,6736455.579133516,0.14218457478937305,47360437.19106896,47378244.7154528,47360437.19106896,47378244.7154528
40750192.50745802,40754145.27613124,0,2025-05-20 00:00:00,7533708.927590944,7534439.697356921,0.15602941567854073,48283901.43504896,48288584.97348816,48283901.43504896,48288584.97348816
40884340.23471202,40893457.442584366,0,2025-05-21 00:00:00,16533708.927589938,16537395.944680791,0.2879531640104068,57418049.16230196,57430853.38726515,57418049.16230196,57430853.38726515
41027941.99568602,41027449.66038207,0,2025-05-22 00:00:00,16533629.659351937,16533431.255796025,0.28723381214183485,57561571.655037954,57560880.91617809,57561571.655037954,57560880.91617809
41229197.797619015,41253275.64913282,0,2025-05-23 00:00:00,14132225.878801942,14140479.098715162,0.2552720818995306,55361423.67642096,55393754.74784798,55361423.67642096,55393754.74784798
41370832.167466015,41394909.991787486,0,2025-05-24 00:00:00,12231999.777916946,12239118.801787695,0.22819689434282847,53602831.94538296,53634028.793575175,53602831.94538296,53634028.793575175
41517832.17864302,41525429.94193171,0,2025-05-25 00:00:00,12231999.777916946,12234238.233876305,0.2275728003727103,53749831.95655996,53759668.17580802,53749831.95655996,53759668.17580802
41637724.97447002,41654421.70218479,0,2025-05-26 00:00:00,12231999.777916946,12236904.809827892,0.22706631292700166,53869724.752386965,53891326.512012675,53869724.752386965,53891326.512012675
41759483.03761802,41757770.89881348,0,2025-05-27 00:00:00,12231999.777916946,12231498.265926052,0.22655424781920294,53991482.815534964,53989269.16473953,53991482.815534964,53989269.16473953
41884406.511555016,41899778.08874476,0,2025-05-28 00:00:00,5767274.13997595,5769390.729585322,0.12102981597125803,47651680.651530966,47669168.81833008,47651680.651530966,47669168.81833008
42010703.064861014,42020323.51586287,0,2025-05-29 00:00:00,5695767.564094953,5697071.8948671315,0.11939192920798136,47706470.62895597,47717395.41073,47706470.62895597,47717395.41073
42141706.490158014,42176641.964838356,0,2025-05-30 00:00:00,5695767.564094953,5700489.355405588,0.11906497315546646,47837474.05425297,47877131.32024394,47837474.05425297,47877131.32024394
42264249.19618802,42298779.0877813,0,2025-05-31 00:00:00,5695619.789236948,5700273.110604755,0.11875803478462067,47959868.985424966,47999052.19838606,47959868.985424966,47999052.19838606
42388239.40809502,42405449.0332947,0,2025-06-01 00:00:00,5735229.431194946,5737557.93434401,0.11917739035704074,48123468.83928996,48143006.96763871,48123468.83928996,48143006.96763871
42516263.930270016,42532717.724411026,0,2025-06-02 00:00:00,5735229.431194946,5737448.964984818,0.1188611798650623,48251493.36146496,48270166.689395845,48251493.36146496,48270166.689395845
